,battery_pack_status_identifier,asset_serial_number,battery_pack_identifier,record_create_date,record_create_timestamp,state_of_charge,energy_consumption,battery_lifetime,max_cell_temperature,min_cell_temperature
94,95.0,ASN00003,BAT00003,01-05-2023,01-05-2023 16:22,86.2,2872300.0,1892.538,17.531,16.563
96,97.0,ASN00003,BAT00003,01-05-2023,01-05-2023 16:32,83.4,2873300.0,1892.71,18.188,16.906
98,99.0,ASN00003,BAT00003,01-05-2023,01-05-2023 16:42,80.9,2874200.0,1892.876,18.844,17.25
100,101.0,ASN00003,BAT00003,01-05-2023,01-05-2023 16:53,77.9,2875300.0,1893.049,19.469,17.719
102,103.0,ASN00003,BAT00003,01-05-2023,01-05-2023 17:03,75.1,2876200.0,1893.221,20.031,18.219
104,105.0,ASN00003,BAT00003,01-05-2023,01-05-2023 17:13,72.8,2877000.0,1893.393,20.563,18.688
107,108.0,ASN00003,BAT00003,01-05-2023,01-05-2023 17:24,69.9,2878000.0,1893.566,21.063,19.125
108,109.0,ASN00003,BAT00003,01-05-2023,01-05-2023 17:34,67.3,2878800.0,1893.732,21.438,19.563
109,110.0,ASN00003,BAT00003,01-05-2023,01-05-2023 17:44,62.1,2879600.0,1893.897,21.875,20.0
110,111.0,ASN00003,BAT00003,01-05-2023,01-05-2023 17:54,58.8,2880600.0,1894.063,22.25,20.438
111,112.0,ASN00003,BAT00003,01-05-2023,01-05-2023 18:04,56.2,2881400.0,1894.236,22.719,20.875
112,113.0,ASN00003,BAT00003,01-05-2023,01-05-2023 18:15,52.3,2882600.0,1894.408,22.969,21.219
113,114.0,ASN00003,BAT00003,01-05-2023,01-05-2023 18:25,49.3,2883500.0,1894.58,23.094,21.438
114,115.0,ASN00003,BAT00003,01-05-2023,01-05-2023 18:35,46.3,2884400.0,1894.753,23.188,21.625
115,116.0,ASN00003,BAT00003,01-05-2023,01-05-2023 18:46,43.4,2885300.0,1894.925,23.281,21.75
116,117.0,ASN00003,BAT00003,01-05-2023,01-05-2023 18:56,40.5,2886200.0,1895.097,23.438,21.875
117,118.0,ASN00003,BAT00003,01-05-2023,01-05-2023 19:06,37.1,2887400.0,1895.264,23.594,22.0
118,119.0,ASN00003,BAT00003,01-05-2023,01-05-2023 19:16,33.4,2888700.0,1895.436,23.781,22.219
120,121.0,ASN00003,BAT00003,01-05-2023,01-05-2023 19:27,29.9,2889900.0,1895.608,24.063,22.5
121,122.0,ASN00003,BAT00003,01-05-2023,01-05-2023 19:37,26.3,2891100.0,1895.781,24.531,22.938
122,123.0,ASN00003,BAT00003,01-05-2023,01-05-2023 19:47,23.4,2892000.0,1895.953,24.969,23.469
123,124.0,ASN00003,BAT00003,01-05-2023,01-05-2023 19:57,19.9,2893100.0,1896.119,25.563,24.063
124,125.0,ASN00003,BAT00003,01-05-2023,01-05-2023 20:07,19.9,2893100.0,1896.212,25.813,24.219
125,126.0,ASN00003,BAT00003,01-05-2023,01-05-2023 20:18,16.2,2893600.0,1896.384,26.0,24.5
126,127.0,ASN00003,BAT00003,01-05-2023,01-05-2023 20:28,18.0,2894000.0,1896.551,26.156,24.688
127,128.0,ASN00003,BAT00003,01-05-2023,01-05-2023 20:38,20.0,2894500.0,1896.723,26.563,24.938
128,129.0,ASN00003,BAT00003,01-05-2023,01-05-2023 20:48,21.9,2895000.0,1896.895,27.063,25.125
129,130.0,ASN00003,BAT00003,01-05-2023,01-05-2023 20:58,23.6,2895500.0,1897.062,27.5,25.219
130,131.0,ASN00003,BAT00003,01-05-2023,01-05-2023 21:09,25.2,2895900.0,1897.234,27.906,25.313
131,132.0,ASN00003,BAT00003,01-05-2023,01-05-2023 21:19,26.8,2896400.0,1897.406,28.313,25.531
132,133.0,ASN00003,BAT00003,01-05-2023,01-05-2023 21:29,28.5,2896900.0,1897.579,28.75,25.75
134,135.0,ASN00003,BAT00003,01-05-2023,01-05-2023 21:40,30.1,2897400.0,1897.751,29.125,26.063
135,136.0,ASN00003,BAT00003,01-05-2023,01-05-2023 21:50,31.8,2897800.0,1897.923,29.5,26.344
137,138.0,ASN00003,BAT00003,01-05-2023,01-05-2023 22:00,33.4,2898300.0,1898.096,29.781,26.656
139,140.0,ASN00003,BAT00003,01-05-2023,01-05-2023 22:11,34.6,2898800.0,1898.266,30.125,26.969
141,142.0,ASN00003,BAT00003,01-05-2023,01-05-2023 22:21,36.0,2899200.0,1898.438,30.406,27.281
143,144.0,ASN00003,BAT00003,01-05-2023,01-05-2023 22:31,37.4,2899700.0,1898.611,30.719,27.563
145,146.0,ASN00003,BAT00003,01-05-2023,01-05-2023 22:42,38.9,2900200.0,1898.783,31.0,27.844
147,148.0,ASN00003,BAT00003,01-05-2023,01-05-2023 22:52,40.4,2900700.0,1898.955,31.281,28.125
149,150.0,ASN00003,BAT00003,01-05-2023,01-05-2023 23:02,41.9,2901100.0,1899.128,31.531,28.438
151,152.0,ASN00003,BAT00003,01-05-2023,01-05-2023 23:12,43.2,2901600.0,1899.294,31.75,28.688
153,154.0,ASN00003,BAT00003,01-05-2023,01-05-2023 23:23,44.6,2902100.0,1899.466,32.0,29.0
155,156.0,ASN00003,BAT00003,01-05-2023,01-05-2023 23:33,46.0,2902500.0,1899.633,32.25,29.281
157,158.0,ASN00003,BAT00003,01-05-2023,01-05-2023 23:43,47.7,2903000.0,1899.805,32.469,29.531
159,160.0,ASN00003,BAT00003,01-05-2023,01-05-2023 23:53,49.6,2903500.0,1899.978,32.656,29.75
161,162.0,ASN00003,BAT00003,02-05-2023,02-05-2023 00:03,51.6,2903900.0,1900.144,32.781,29.969
162,163.0,ASN00003,BAT00003,02-05-2023,02-05-2023 00:14,53.5,2904400.0,1900.316,32.938,30.188
164,165.0,ASN00003,BAT00003,02-05-2023,02-05-2023 00:24,55.5,2904900.0,1900.489,33.031,30.344
166,167.0,ASN00003,BAT00003,02-05-2023,02-05-2023 00:34,57.4,2905300.0,1900.661,33.094,30.469
168,169.0,ASN00003,BAT00003,02-05-2023,02-05-2023 00:44,59.2,2905800.0,1900.828,33.094,30.563
170,171.0,ASN00003,BAT00003,02-05-2023,02-05-2023 00:55,61.0,2906300.0,1901.0,33.094,30.656
172,173.0,ASN00003,BAT00003,02-05-2023,02-05-2023 01:05,62.6,2906700.0,1901.172,33.063,30.719
173,174.0,ASN00003,BAT00003,02-05-2023,02-05-2023 01:15,60.5,2907800.0,1901.339,33.219,30.813
175,176.0,ASN00003,BAT00003,02-05-2023,02-05-2023 01:25,57.3,2908700.0,1901.511,32.5,30.344
177,178.0,ASN00003,BAT00003,02-05-2023,02-05-2023 01:35,56.2,2909000.0,1901.678,32.094,29.938
179,180.0,ASN00003,BAT00003,02-05-2023,02-05-2023 01:46,53.0,2909800.0,1901.85,31.625,29.594
181,182.0,ASN00003,BAT00003,02-05-2023,02-05-2023 01:56,49.9,2910700.0,1902.022,31.094,29.156
183,184.0,ASN00003,BAT00003,02-05-2023,02-05-2023 02:06,46.8,2911600.0,1902.194,30.688,28.75
185,186.0,ASN00003,BAT00003,02-05-2023,02-05-2023 02:17,43.5,2912500.0,1902.367,30.281,28.188
187,188.0,ASN00003,BAT00003,02-05-2023,02-05-2023 02:27,40.9,2913300.0,1902.539,29.906,27.625
189,190.0,ASN00003,BAT00003,02-05-2023,02-05-2023 02:37,39.2,2913900.0,1902.711,29.594,27.219
191,192.0,ASN00003,BAT00003,02-05-2023,02-05-2023 02:47,36.5,2914700.0,1902.878,29.313,26.813
193,194.0,ASN00003,BAT00003,02-05-2023,02-05-2023 02:58,33.9,2915600.0,1903.05,29.031,26.375
195,196.0,ASN00003,BAT00003,02-05-2023,02-05-2023 03:08,31.9,2916300.0,1903.217,28.813,26.031
197,198.0,ASN00003,BAT00003,02-05-2023,02-05-2023 03:18,29.5,2917200.0,1903.389,28.625,25.625
199,200.0,ASN00003,BAT00003,02-05-2023,02-05-2023 03:28,28.5,2917500.0,1903.556,28.469,25.375
201,202.0,ASN00003,BAT00003,02-05-2023,02-05-2023 03:38,21.1,2918100.0,1903.727,28.406,25.344
203,204.0,ASN00003,BAT00003,02-05-2023,02-05-2023 03:48,17.7,2919300.0,1903.893,28.563,25.656
205,206.0,ASN00003,BAT00003,02-05-2023,02-05-2023 03:59,17.9,2920300.0,1904.05,28.938,25.938
207,208.0,ASN00003,BAT00003,02-05-2023,02-05-2023 04:09,22.6,2921600.0,1904.222,28.875,26.406
209,210.0,ASN00003,BAT00003,02-05-2023,02-05-2023 04:19,27.1,2923000.0,1904.394,28.781,26.563
211,212.0,ASN00003,BAT00003,02-05-2023,02-05-2023 04:26,29.9,2923900.0,1904.5,28.844,26.75
213,214.0,ASN00003,BAT00003,02-05-2023,02-05-2023 04:36,34.3,2925300.0,1904.673,29.344,27.156
215,216.0,ASN00003,BAT00003,02-05-2023,02-05-2023 04:46,38.5,2926700.0,1904.839,29.938,27.594
217,218.0,ASN00003,BAT00003,02-05-2023,02-05-2023 04:56,42.9,2928100.0,1905.012,30.656,28.125
219,220.0,ASN00003,BAT00003,02-05-2023,02-05-2023 05:07,47.4,2929500.0,1905.184,31.344,28.656
221,222.0,ASN00003,BAT00003,02-05-2023,02-05-2023 05:17,52.6,2930800.0,1905.351,32.0,29.156
223,224.0,ASN00003,BAT00003,02-05-2023,02-05-2023 05:27,57.8,2932200.0,1905.518,32.406,29.406
225,226.0,ASN00003,BAT00003,02-05-2023,02-05-2023 05:37,63.1,2933600.0,1905.69,32.656,29.563
227,228.0,ASN00003,BAT00003,02-05-2023,02-05-2023 05:47,67.8,2935000.0,1905.856,32.813,29.656
229,230.0,ASN00003,BAT00003,02-05-2023,02-05-2023 05:57,72.3,2936400.0,1906.029,32.938,29.719
231,232.0,ASN00003,BAT00003,02-05-2023,02-05-2023 06:08,76.7,2937800.0,1906.201,33.031,29.781
233,234.0,ASN00003,BAT00003,02-05-2023,02-05-2023 06:18,81.1,2939300.0,1906.373,33.156,29.844
235,236.0,ASN00003,BAT00003,02-05-2023,02-05-2023 06:29,85.4,2940700.0,1906.546,33.219,29.875
237,238.0,ASN00003,BAT00003,02-05-2023,02-05-2023 06:39,89.6,2942100.0,1906.712,33.313,29.906
239,240.0,ASN00003,BAT00003,02-05-2023,02-05-2023 06:49,91.4,2942800.0,1906.885,33.281,29.75
241,242.0,ASN00003,BAT00003,02-05-2023,02-05-2023 06:59,91.4,2943000.0,1907.057,33.125,29.531
243,244.0,ASN00003,BAT00003,02-05-2023,02-05-2023 07:09,91.5,2943200.0,1907.224,32.906,29.344
245,246.0,ASN00003,BAT00003,02-05-2023,02-05-2023 07:20,92.0,2943400.0,1907.396,32.625,29.156
247,248.0,ASN00003,BAT00003,02-05-2023,02-05-2023 07:30,93.0,2943400.0,1907.568,32.375,28.938
249,250.0,ASN00003,BAT00003,02-05-2023,02-05-2023 07:40,93.5,2943400.0,1907.74,32.063,28.719
251,252.0,ASN00003,BAT00003,02-05-2023,02-05-2023 07:51,93.7,2943400.0,1907.913,31.781,28.469
253,254.0,ASN00003,BAT00003,02-05-2023,02-05-2023 08:01,93.8,2943400.0,1908.079,31.5,28.281
255,256.0,ASN00003,BAT00003,02-05-2023,02-05-2023 08:11,93.8,2943500.0,1908.252,31.188,28.031
257,258.0,ASN00003,BAT00003,02-05-2023,02-05-2023 08:21,93.9,2943500.0,1908.418,30.906,27.844
259,260.0,ASN00003,BAT00003,02-05-2023,02-05-2023 08:31,93.9,2943500.0,1908.591,30.625,27.625
261,262.0,ASN00003,BAT00003,02-05-2023,02-05-2023 08:42,93.9,2943500.0,1908.763,30.344,27.375
263,264.0,ASN00003,BAT00003,02-05-2023,02-05-2023 10:06,93.9,2943500.0,1908.838,27.719,25.438
265,266.0,ASN00003,BAT00003,02-05-2023,02-05-2023 10:16,93.1,2944100.0,1909.01,27.469,25.344
266,267.0,ASN00003,BAT00003,02-05-2023,02-05-2023 10:26,92.1,2944700.0,1909.182,27.281,25.094
267,268.0,ASN00003,BAT00003,02-05-2023,02-05-2023 10:37,91.0,2945200.0,1909.354,27.0,24.625
268,269.0,ASN00003,BAT00003,02-05-2023,02-05-2023 10:47,90.1,2945500.0,1909.521,26.688,24.219
270,271.0,ASN00003,BAT00003,02-05-2023,02-05-2023 10:57,89.0,2946000.0,1909.693,26.375,23.875
272,273.0,ASN00003,BAT00003,02-05-2023,02-05-2023 11:07,84.9,2947200.0,1909.866,26.125,23.781
273,274.0,ASN00003,BAT00003,02-05-2023,02-05-2023 11:18,81.5,2948300.0,1910.038,26.0,23.563
274,275.0,ASN00003,BAT00003,02-05-2023,02-05-2023 11:28,80.2,2948700.0,1910.21,25.781,23.375
276,277.0,ASN00003,BAT00003,02-05-2023,02-05-2023 11:38,79.6,2948900.0,1910.382,25.531,23.313
278,279.0,ASN00003,BAT00003,02-05-2023,02-05-2023 11:48,77.9,2949400.0,1910.549,25.344,23.406
280,281.0,ASN00003,BAT00003,02-05-2023,02-05-2023 11:59,76.1,2950000.0,1910.721,25.156,23.563
282,283.0,ASN00003,BAT00003,02-05-2023,02-05-2023 12:09,74.4,2950500.0,1910.888,25.031,23.719
284,285.0,ASN00003,BAT00003,02-05-2023,02-05-2023 12:19,71.2,2951500.0,1911.06,25.0,23.875
286,287.0,ASN00003,BAT00003,02-05-2023,02-05-2023 12:29,67.7,2952500.0,1911.232,25.031,23.844
288,289.0,ASN00003,BAT00003,02-05-2023,02-05-2023 12:39,64.6,2953500.0,1911.399,24.969,23.813
290,291.0,ASN00003,BAT00003,02-05-2023,02-05-2023 13:04,63.2,2953900.0,1911.461,25.188,24.063
292,293.0,ASN00003,BAT00003,02-05-2023,02-05-2023 13:15,58.5,2955100.0,1911.633,25.313,24.281
295,296.0,ASN00003,BAT00003,02-05-2023,02-05-2023 13:25,52.9,2956600.0,1911.805,25.438,24.438
297,298.0,ASN00003,BAT00003,02-05-2023,02-05-2023 13:35,50.7,2957100.0,1911.977,25.531,24.438
299,300.0,ASN00003,BAT00003,02-05-2023,02-05-2023 13:46,49.4,2957500.0,1912.15,25.625,24.469
301,302.0,ASN00003,BAT00003,02-05-2023,02-05-2023 13:56,47.7,2957900.0,1912.322,25.656,24.469
303,304.0,ASN00003,BAT00003,02-05-2023,02-05-2023 14:06,46.0,2958300.0,1912.488,25.656,24.438
305,306.0,ASN00003,BAT00003,02-05-2023,02-05-2023 14:16,45.1,2958500.0,1912.661,25.656,24.438
307,308.0,ASN00003,BAT00003,02-05-2023,02-05-2023 14:26,41.5,2958600.0,1912.826,25.656,24.531
309,310.0,ASN00003,BAT00003,02-05-2023,02-05-2023 14:37,39.6,2959300.0,1912.998,25.594,24.563
311,312.0,ASN00003,BAT00003,02-05-2023,02-05-2023 14:47,36.6,2960400.0,1913.171,25.563,24.563
313,314.0,ASN00003,BAT00003,02-05-2023,02-05-2023 14:57,31.3,2961600.0,1913.335,25.719,24.688
315,316.0,ASN00003,BAT00003,02-05-2023,02-05-2023 15:07,27.6,2962900.0,1913.507,26.031,24.906
317,318.0,ASN00003,BAT00003,02-05-2023,02-05-2023 15:18,22.3,2964000.0,1913.668,26.406,25.188
319,320.0,ASN00003,BAT00003,02-05-2023,02-05-2023 15:28,20.2,2965000.0,1913.82,26.688,25.5
320,321.0,ASN00003,BAT00003,02-05-2023,02-05-2023 15:38,23.7,2965900.0,1913.971,27.063,25.656
321,322.0,ASN00003,BAT00003,02-05-2023,02-05-2023 15:48,27.6,2967100.0,1914.144,27.375,25.844
322,323.0,ASN00003,BAT00003,02-05-2023,02-05-2023 15:58,31.5,2968300.0,1914.31,27.813,26.125
324,325.0,ASN00003,BAT00003,02-05-2023,02-05-2023 16:09,35.2,2969500.0,1914.483,28.281,26.5
326,327.0,ASN00003,BAT00003,02-05-2023,02-05-2023 16:19,38.9,2970700.0,1914.655,28.75,26.906
328,329.0,ASN00003,BAT00003,02-05-2023,02-05-2023 16:29,42.6,2971800.0,1914.822,29.219,27.375
330,331.0,ASN00003,BAT00003,02-05-2023,02-05-2023 16:39,46.3,2973000.0,1914.988,29.688,27.813
332,333.0,ASN00003,BAT00003,02-05-2023,02-05-2023 16:49,50.8,2974200.0,1915.161,30.156,28.281
334,335.0,ASN00003,BAT00003,02-05-2023,02-05-2023 17:00,55.6,2975400.0,1915.333,30.563,28.625
336,337.0,ASN00003,BAT00003,02-05-2023,02-05-2023 17:10,60.1,2976600.0,1915.5,30.75,28.781
339,340.0,ASN00003,BAT00003,02-05-2023,02-05-2023 17:20,64.5,2977800.0,1915.672,30.844,28.906
341,342.0,ASN00003,BAT00003,02-05-2023,02-05-2023 17:30,68.5,2979000.0,1915.844,30.875,28.938
343,344.0,ASN00003,BAT00003,02-05-2023,02-05-2023 17:41,72.4,2980200.0,1916.016,30.906,29.031
345,346.0,ASN00003,BAT00003,02-05-2023,02-05-2023 17:51,76.0,2981400.0,1916.183,30.906,29.094
347,348.0,ASN00003,BAT00003,02-05-2023,02-05-2023 18:01,79.7,2982600.0,1916.355,30.938,29.094
349,350.0,ASN00003,BAT00003,02-05-2023,02-05-2023 18:11,83.3,2983800.0,1916.528,30.969,29.156
351,352.0,ASN00003,BAT00003,02-05-2023,02-05-2023 18:22,87.0,2985000.0,1916.7,31.0,29.25
353,354.0,ASN00003,BAT00003,02-05-2023,02-05-2023 18:32,90.6,2986200.0,1916.867,31.031,29.281
355,356.0,ASN00003,BAT00003,02-05-2023,02-05-2023 18:42,91.5,2986700.0,1917.039,31.0,29.219
357,358.0,ASN00003,BAT00003,02-05-2023,02-05-2023 18:52,91.5,2986900.0,1917.211,30.875,29.156
359,360.0,ASN00003,BAT00003,02-05-2023,02-05-2023 19:02,91.5,2987100.0,1917.378,30.719,29.125
361,362.0,ASN00003,BAT00003,02-05-2023,02-05-2023 19:13,92.1,2987200.0,1917.55,30.594,29.125
363,364.0,ASN00003,BAT00003,02-05-2023,02-05-2023 19:23,93.1,2987200.0,1917.717,30.5,29.094
365,366.0,ASN00003,BAT00003,02-05-2023,02-05-2023 19:33,93.6,2987300.0,1917.889,30.375,29.0
367,368.0,ASN00003,BAT00003,02-05-2023,02-05-2023 19:43,93.8,2987300.0,1918.056,30.219,28.906
369,370.0,ASN00003,BAT00003,02-05-2023,02-05-2023 19:53,93.9,2987300.0,1918.228,30.094,28.813
371,372.0,ASN00003,BAT00003,02-05-2023,02-05-2023 20:04,93.9,2987300.0,1918.4,29.969,28.75
372,373.0,ASN00003,BAT00003,02-05-2023,02-05-2023 20:14,93.9,2987300.0,1918.567,29.844,28.656
375,376.0,ASN00003,BAT00003,02-05-2023,02-05-2023 20:24,93.9,2987300.0,1918.739,29.719,28.531
377,378.0,ASN00003,BAT00003,02-05-2023,02-05-2023 20:34,93.9,2987400.0,1918.911,29.625,28.469
379,380.0,ASN00003,BAT00003,02-05-2023,02-05-2023 20:45,93.9,2987400.0,1919.084,29.5,28.344
381,382.0,ASN00003,BAT00003,02-05-2023,02-05-2023 20:55,93.9,2987400.0,1919.256,29.344,28.25
383,384.0,ASN00003,BAT00003,02-05-2023,02-05-2023 21:05,93.9,2987400.0,1919.428,29.281,28.125
385,386.0,ASN00003,BAT00003,02-05-2023,02-05-2023 21:16,93.9,2987400.0,1919.6,29.188,28.063
387,388.0,ASN00003,BAT00003,02-05-2023,02-05-2023 21:26,93.9,2987600.0,1919.74,29.156,28.0
389,390.0,ASN00003,BAT00003,02-05-2023,02-05-2023 21:42,93.9,2987600.0,1919.74,28.875,27.844
391,392.0,ASN00003,BAT00003,02-05-2023,02-05-2023 21:52,93.5,2987600.0,1919.91,28.781,27.75
393,394.0,ASN00003,BAT00003,02-05-2023,02-05-2023 22:02,90.5,2988900.0,1920.082,28.781,27.844
395,396.0,ASN00003,BAT00003,02-05-2023,02-05-2023 22:12,88.8,2989700.0,1920.248,28.813,27.656
397,398.0,ASN00003,BAT00003,02-05-2023,02-05-2023 22:23,85.8,2990600.0,1920.421,28.875,27.5
399,400.0,ASN00003,BAT00003,02-05-2023,02-05-2023 22:33,83.0,2991600.0,1920.593,28.969,27.5
401,402.0,ASN00003,BAT00003,02-05-2023,02-05-2023 22:43,80.0,2992500.0,1920.765,29.094,27.5
403,404.0,ASN00003,BAT00003,02-05-2023,02-05-2023 22:54,77.6,2993400.0,1920.937,29.188,27.469
405,406.0,ASN00003,BAT00003,02-05-2023,02-05-2023 23:04,74.9,2994200.0,1921.11,29.281,27.469
407,408.0,ASN00003,BAT00003,02-05-2023,02-05-2023 23:14,72.1,2995100.0,1921.282,29.344,27.469
409,410.0,ASN00003,BAT00003,02-05-2023,02-05-2023 23:24,70.2,2995700.0,1921.448,29.375,27.313
411,412.0,ASN00003,BAT00003,02-05-2023,02-05-2023 23:35,67.4,2996500.0,1921.621,29.406,27.219
413,414.0,ASN00003,BAT00003,02-05-2023,02-05-2023 23:45,63.3,2997100.0,1921.71,29.406,27.281
417,418.0,ASN00003,BAT00003,03-05-2023,03-05-2023 00:12,63.2,2997100.0,1921.725,29.375,27.25
419,420.0,ASN00003,BAT00003,03-05-2023,03-05-2023 00:22,60.3,2998000.0,1921.891,29.344,27.094
421,422.0,ASN00003,BAT00003,03-05-2023,03-05-2023 00:32,57.8,2998800.0,1922.064,29.281,26.719
423,424.0,ASN00003,BAT00003,03-05-2023,03-05-2023 00:42,55.0,2999500.0,1922.231,29.219,26.406
425,426.0,ASN00003,BAT00003,03-05-2023,03-05-2023 00:53,51.7,3000500.0,1922.403,29.063,26.125
428,429.0,ASN00003,BAT00003,03-05-2023,03-05-2023 01:18,49.8,3001100.0,1922.511,28.688,26.469
430,431.0,ASN00003,BAT00003,03-05-2023,03-05-2023 01:28,46.4,3002000.0,1922.683,28.531,26.313
432,433.0,ASN00003,BAT00003,03-05-2023,03-05-2023 01:38,42.9,3002900.0,1922.855,28.281,25.875
434,435.0,ASN00003,BAT00003,03-05-2023,03-05-2023 01:49,40.1,3003800.0,1923.027,28.031,25.406
436,437.0,ASN00003,BAT00003,03-05-2023,03-05-2023 01:59,37.6,3004500.0,1923.2,27.781,25.063
438,439.0,ASN00003,BAT00003,03-05-2023,03-05-2023 02:09,35.0,3005400.0,1923.366,27.625,24.781
440,441.0,ASN00003,BAT00003,03-05-2023,03-05-2023 02:19,31.6,3006600.0,1923.538,27.469,24.531
442,443.0,ASN00003,BAT00003,03-05-2023,03-05-2023 02:30,22.0,3007700.0,1923.71,27.469,24.531
444,445.0,ASN00003,BAT00003,03-05-2023,03-05-2023 02:40,22.2,3007800.0,1923.876,27.406,24.531
446,447.0,ASN00003,BAT00003,03-05-2023,03-05-2023 02:50,26.1,3008300.0,1924.031,27.313,24.875
448,449.0,ASN00003,BAT00003,03-05-2023,03-05-2023 03:00,29.9,3009500.0,1924.197,27.344,25.281
450,451.0,ASN00003,BAT00003,03-05-2023,03-05-2023 03:10,33.8,3010700.0,1924.37,27.594,25.75
452,453.0,ASN00003,BAT00003,03-05-2023,03-05-2023 03:20,37.4,3011900.0,1924.536,27.938,26.219
454,455.0,ASN00003,BAT00003,03-05-2023,03-05-2023 03:31,41.3,3013100.0,1924.709,28.344,26.719
456,457.0,ASN00003,BAT00003,03-05-2023,03-05-2023 03:41,44.9,3014300.0,1924.875,28.844,27.188
458,459.0,ASN00003,BAT00003,03-05-2023,03-05-2023 03:51,49.2,3015500.0,1925.048,29.344,27.688
460,461.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:01,54.1,3016700.0,1925.22,29.75,28.063
462,463.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:11,58.7,3017900.0,1925.386,29.938,28.219
464,465.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:22,63.2,3019100.0,1925.559,30.031,28.344
466,467.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:26,64.9,3019600.0,1925.626,30.031,28.375
468,469.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:36,68.8,3020800.0,1925.792,30.0,28.406
470,471.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:46,72.6,3022000.0,1925.965,29.938,28.406
472,473.0,ASN00003,BAT00003,03-05-2023,03-05-2023 04:57,76.4,3023200.0,1926.137,29.906,28.406
474,475.0,ASN00003,BAT00003,03-05-2023,03-05-2023 05:07,80.0,3024400.0,1926.303,29.875,28.344
476,477.0,ASN00003,BAT00003,03-05-2023,03-05-2023 05:17,83.7,3025600.0,1926.476,29.875,28.313
478,479.0,ASN00003,BAT00003,03-05-2023,03-05-2023 05:27,87.3,3026800.0,1926.648,29.875,28.219
480,481.0,ASN00003,BAT00003,03-05-2023,03-05-2023 05:37,91.0,3028000.0,1926.815,29.875,28.125
510,511.0,ASN00003,BAT00003,03-05-2023,03-05-2023 10:38,87.1,3031900.0,1930.581,23.375,21.813
512,513.0,ASN00003,BAT00003,03-05-2023,03-05-2023 10:48,83.7,3032900.0,1930.747,23.25,21.406
514,515.0,ASN00003,BAT00003,03-05-2023,03-05-2023 10:58,83.4,3033200.0,1930.92,23.094,20.969
516,517.0,ASN00003,BAT00003,03-05-2023,03-05-2023 11:08,80.3,3034200.0,1931.092,22.906,20.781
518,519.0,ASN00003,BAT00003,03-05-2023,03-05-2023 11:18,75.8,3035600.0,1931.258,22.813,20.75
520,521.0,ASN00003,BAT00003,03-05-2023,03-05-2023 11:29,72.0,3036800.0,1931.431,22.781,20.469
522,523.0,ASN00003,BAT00003,03-05-2023,03-05-2023 11:39,68.9,3037700.0,1931.597,22.656,20.25
524,525.0,ASN00003,BAT00003,03-05-2023,03-05-2023 11:49,65.7,3038700.0,1931.77,22.563,20.031
526,527.0,ASN00003,BAT00003,03-05-2023,03-05-2023 11:59,63.2,3039400.0,1931.936,22.531,20.125
528,529.0,ASN00003,BAT00003,03-05-2023,03-05-2023 12:09,58.1,3040900.0,1932.109,22.563,20.438
530,531.0,ASN00003,BAT00003,03-05-2023,03-05-2023 12:20,54.8,3041800.0,1932.281,22.563,20.75
560,561.0,ASN00003,BAT00003,03-05-2023,03-05-2023 20:22,18.6,3052700.0,1939.485,21.813,21.125
562,563.0,ASN00003,BAT00003,03-05-2023,03-05-2023 20:32,20.4,3053200.0,1939.657,21.844,21.125
564,565.0,ASN00003,BAT00003,03-05-2023,03-05-2023 20:42,22.2,3053700.0,1939.83,22.188,21.25
566,567.0,ASN00003,BAT00003,03-05-2023,03-05-2023 20:52,23.9,3054100.0,1939.996,22.5,21.281
568,569.0,ASN00003,BAT00003,03-05-2023,03-05-2023 21:03,25.5,3054600.0,1940.168,22.813,21.313
570,571.0,ASN00003,BAT00003,03-05-2023,03-05-2023 21:13,27.0,3055000.0,1940.335,23.188,21.375
572,573.0,ASN00003,BAT00003,03-05-2023,03-05-2023 21:23,28.6,3055500.0,1940.507,23.594,21.469
574,575.0,ASN00003,BAT00003,03-05-2023,03-05-2023 21:33,30.2,3056000.0,1940.68,24.0,21.625
576,577.0,ASN00003,BAT00003,03-05-2023,03-05-2023 21:43,31.8,3056400.0,1940.846,24.344,21.844
577,578.0,ASN00003,BAT00003,03-05-2023,03-05-2023 21:54,33.2,3056900.0,1941.018,24.688,22.063
578,579.0,ASN00003,BAT00003,03-05-2023,03-05-2023 22:04,34.5,3057400.0,1941.191,25.031,22.281
579,580.0,ASN00003,BAT00003,03-05-2023,03-05-2023 22:14,35.8,3057900.0,1941.363,25.438,22.531
580,581.0,ASN00003,BAT00003,03-05-2023,03-05-2023 22:25,37.1,3058300.0,1941.535,25.719,22.781
581,582.0,ASN00003,BAT00003,03-05-2023,03-05-2023 22:35,38.4,3058800.0,1941.708,26.063,23.063
582,583.0,ASN00003,BAT00003,03-05-2023,03-05-2023 22:45,39.8,3059300.0,1941.88,26.406,23.344
583,584.0,ASN00003,BAT00003,03-05-2023,03-05-2023 22:55,41.2,3059800.0,1942.046,26.688,23.594
